date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2023-02-06,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-06,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-06,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-06,California,State,Other,4.0,0.73,1.85714285714,0.477064220183
2023-02-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-06,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-06,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-06,California,State,Total,545.0,100.0,389.28571428571,100.0
2023-02-06,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-06,California,State,Omicron,541.0,99.27,387.42857142857,99.522935779817
2023-02-07,California,State,Total,436.0,100.0,395.85714285714,100.0
2023-02-07,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-07,California,State,Omicron,433.0,99.31,394.0,99.5308552869
2023-02-07,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-07,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-07,California,State,Other,3.0,0.69,1.85714285714,0.4691447131
2023-02-07,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-07,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-07,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-08,California,State,Other,2.0,0.41,1.71428571428,0.421792618629
2023-02-08,California,State,Omicron,491.0,99.59,404.71428571428,99.578207381371
2023-02-08,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-08,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-08,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-08,California,State,Total,493.0,100.0,406.42857142857,100.0
2023-02-08,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-08,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-08,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-09,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-09,California,State,Omicron,488.0,99.39,408.85714285714,99.478623566215
2023-02-09,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-09,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-09,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-09,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-09,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-09,California,State,Total,491.0,100.0,411.0,100.0
2023-02-09,California,State,Other,3.0,0.61,2.14285714285,0.521376433785
2023-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-10,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-10,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-10,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-10,California,State,Total,387.0,100.0,418.57142857142,100.0
2023-02-10,California,State,Other,13.0,3.36,4.0,0.955631399317
2023-02-10,California,State,Omicron,374.0,96.64,414.57142857142,99.044368600683
2023-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-11,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-11,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-11,California,State,Omicron,229.0,99.57,411.14285714285,99.104683195592
2023-02-11,California,State,Other,1.0,0.43,3.71428571428,0.895316804408
2023-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-11,California,State,Total,230.0,100.0,414.85714285714,100.0
2023-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-12,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-12,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-12,California,State,Other,4.0,1.55,4.28571428571,1.056338028169
2023-02-12,California,State,Omicron,254.0,98.45,401.42857142857,98.943661971831
2023-02-12,California,State,Total,258.0,100.0,405.71428571428,100.0
2023-02-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-12,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-13,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-13,California,State,Total,321.0,100.0,373.71428571428,100.0
2023-02-13,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-13,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-13,California,State,Omicron,319.0,99.38,369.71428571428,98.929663608563
2023-02-13,California,State,Other,2.0,0.62,4.0,1.070336391437
2023-02-14,California,State,Omicron,348.0,99.15,357.57142857142,98.893717898064
2023-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-14,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-14,California,State,Other,3.0,0.85,4.0,1.106282101936
2023-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-14,California,State,Total,351.0,100.0,361.57142857142,100.0
2023-02-14,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-15,California,State,Total,528.0,100.0,366.57142857142,100.0
2023-02-15,California,State,Omicron,523.0,99.05,362.14285714285,98.791893998441
2023-02-15,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-15,California,State,Other,5.0,0.95,4.42857142857,1.208106001559
2023-02-15,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-15,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-16,California,State,Other,2.0,0.43,4.28571428571,1.181102362205
2023-02-16,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-16,California,State,Omicron,463.0,99.57,358.57142857142,98.818897637795
2023-02-16,California,State,Total,465.0,100.0,362.85714285714,100.0
2023-02-16,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-16,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-17,California,State,Omicron,238.0,99.58,339.14285714285,99.247491638796
2023-02-17,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-17,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-17,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-17,California,State,Other,1.0,0.42,2.57142857142,0.752508361204
2023-02-17,California,State,Total,239.0,100.0,341.71428571428,100.0
2023-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-18,California,State,Omicron,208.0,99.52,336.14285714285,99.24082665542
2023-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-18,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-18,California,State,Other,1.0,0.48,2.57142857142,0.75917334458
2023-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-18,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-18,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-18,California,State,Total,209.0,100.0,338.71428571428,100.0
2023-02-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-19,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-19,California,State,Total,173.0,100.0,326.57142857142,100.0
2023-02-19,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-19,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-19,California,State,Omicron,173.0,100.0,324.57142857142,99.387576552931
2023-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-19,California,State,Other,0.0,0.0,2.0,0.612423447069
2023-02-20,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-20,California,State,Total,256.0,100.0,317.28571428571,100.0
2023-02-20,California,State,Other,3.0,1.17,2.14285714285,0.6753714543
2023-02-20,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-20,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-20,California,State,Omicron,253.0,98.83,315.14285714285,99.3246285457
2023-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-21,California,State,Total,436.0,100.0,329.42857142857,100.0
2023-02-21,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-21,California,State,Other,0.0,0.0,1.71428571428,0.520381613183
2023-02-21,California,State,Omicron,436.0,100.0,327.71428571428,99.479618386817
2023-02-21,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-21,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-22,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-22,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-22,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-22,California,State,Other,6.0,1.53,1.85714285714,0.599078341014
2023-02-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-22,California,State,Total,392.0,100.0,310.0,100.0
2023-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-22,California,State,Omicron,386.0,98.47,308.14285714285,99.400921658986
2023-02-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-23,California,State,Omicron,451.0,99.12,306.42857142857,99.305555555556
2023-02-23,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-23,California,State,Total,455.0,100.0,308.57142857142,100.0
2023-02-23,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-23,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-23,California,State,Other,4.0,0.88,2.14285714285,0.694444444444
2023-02-24,California,State,Total,339.0,100.0,322.85714285714,100.0
2023-02-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-24,California,State,Other,1.0,0.29,2.14285714285,0.663716814159
2023-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-24,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-24,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-24,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-24,California,State,Omicron,338.0,99.71,320.71428571428,99.336283185841
2023-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-25,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-25,California,State,Omicron,182.0,100.0,317.0,99.373040752351
2023-02-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-25,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-25,California,State,Total,182.0,100.0,319.0,100.0
2023-02-25,California,State,Other,0.0,0.0,2.0,0.626959247649
2023-02-25,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-26,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-26,California,State,Total,191.0,100.0,321.57142857142,100.0
2023-02-26,California,State,Omicron,190.0,99.48,319.42857142857,99.333629498001
2023-02-26,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-26,California,State,Other,1.0,0.52,2.14285714285,0.666370501999
2023-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-26,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-27,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-27,California,State,Omicron,371.0,99.2,336.28571428571,99.366821443647
2023-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-27,California,State,Total,374.0,100.0,338.42857142857,100.0
2023-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-27,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-27,California,State,Other,3.0,0.8,2.14285714285,0.633178556353
2023-02-27,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-28,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-28,California,State,Omicron,344.0,100.0,323.14285714285,99.341238471673
2023-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-28,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-28,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-28,California,State,Total,344.0,100.0,325.28571428571,100.0
2023-02-28,California,State,Other,0.0,0.0,2.14285714285,0.658761528327
2023-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-28,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-01,California,State,Other,1.0,0.23,1.42857142857,0.430292598967
2023-03-01,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-01,California,State,Total,439.0,100.0,332.0,100.0
2023-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-01,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-01,California,State,Omicron,438.0,99.77,330.57142857142,99.569707401033
2023-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-02,California,State,Total,381.0,100.0,321.42857142857,100.0
2023-03-02,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-02,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-02,California,State,Other,1.0,0.26,1.0,0.311111111111
2023-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-02,California,State,Omicron,380.0,99.74,320.42857142857,99.688888888889
2023-03-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-03,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-03,California,State,Other,2.0,0.57,1.14285714285,0.353356890459
2023-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-03,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-03,California,State,Total,353.0,100.0,323.42857142857,100.0
2023-03-03,California,State,Omicron,351.0,99.43,322.28571428571,99.646643109541
2023-03-03,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-04,California,State,Other,0.0,0.0,1.14285714285,0.344234079174
2023-03-04,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-04,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-04,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-04,California,State,Omicron,242.0,100.0,330.85714285714,99.655765920826
2023-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-04,California,State,Total,242.0,100.0,332.0,100.0
2023-03-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-05,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-05,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-05,California,State,Other,0.0,0.0,1.0,0.297999148574
2023-03-05,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-05,California,State,Omicron,216.0,100.0,334.57142857142,99.702000851426
2023-03-05,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-05,California,State,Total,216.0,100.0,335.57142857142,100.0
2023-03-06,California,State,Total,326.0,100.0,328.71428571428,100.0
2023-03-06,California,State,Other,3.0,0.92,1.0,0.304215558453
2023-03-06,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-06,California,State,Omicron,323.0,99.08,327.71428571428,99.695784441547
2023-03-06,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-06,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-06,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-07,California,State,Total,294.0,100.0,321.57142857142,100.0
2023-03-07,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-07,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-07,California,State,Other,7.0,2.38,2.0,0.621945801866
2023-03-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-07,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-07,California,State,Omicron,287.0,97.62,319.57142857142,99.378054198134
2023-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-07,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-08,California,State,Total,392.0,100.0,314.85714285714,100.0
2023-03-08,California,State,Omicron,391.0,99.74,312.85714285714,99.364791288566
2023-03-08,California,State,Other,1.0,0.26,2.0,0.635208711434
2023-03-08,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-08,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-08,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-08,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-09,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-09,California,State,Omicron,365.0,99.18,310.71428571428,99.26973984482
2023-03-09,California,State,Other,3.0,0.82,2.28571428571,0.73026015518
2023-03-09,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-09,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-09,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-09,California,State,Total,368.0,100.0,313.0,100.0
2023-03-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-10,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-10,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-10,California,State,Total,303.0,100.0,305.85714285714,100.0
2023-03-10,California,State,Other,1.0,0.33,2.14285714285,0.700607192901
2023-03-10,California,State,Omicron,302.0,99.67,303.71428571428,99.299392807099
2023-03-10,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-10,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-11,California,State,Omicron,208.0,99.52,298.85714285714,99.240986717268
2023-03-11,California,State,Total,209.0,100.0,301.14285714285,100.0
2023-03-11,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-11,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-11,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-11,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-11,California,State,Other,1.0,0.48,2.28571428571,0.759013282732
2023-03-12,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-12,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-12,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-12,California,State,Gamma,0.0,0.0,0.0,0.0
2023-03-12,California,State,Omicron,195.0,99.49,295.85714285714,99.185823754789
2023-03-12,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-12,California,State,Total,196.0,100.0,298.28571428571,100.0
2023-03-12,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-12,California,State,Other,1.0,0.51,2.42857142857,0.814176245211
2023-03-13,California,State,Other,4.0,1.1,2.57142857142,0.846660395108
2023-03-13,California,State,Alpha,0.0,0.0,0.0,0.0
2023-03-13,California,State,Mu,0.0,0.0,0.0,0.0
2023-03-13,California,State,Delta,0.0,0.0,0.0,0.0
2023-03-13,California,State,Total,364.0,100.0,303.71428571428,100.0
2023-03-13,California,State,Lambda,0.0,0.0,0.0,0.0
2023-03-13,California,State,Omicron,360.0,98.9,301.14285714285,99.153339604892
2023-03-13,California,State,Beta,0.0,0.0,0.0,0.0
2023-03-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-03-13,California,State,Gamma,0.0,0.0,0.0,0.0
